PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,Name_length,IsAlone,Title,Survived
275,3,1,-0.613396709893425,0,0,-0.49392725518989383,0,1,-0.11897815831190738,1,Miss,1
276,1,1,2.50713342948483,1,0,0.8635651029931007,1,2,0.6176413448043128,0,Miss,1
277,3,1,1.1426513476104438,0,0,-0.49392725518989383,1,1,0.6176413448043128,1,Miss,0
278,2,0,0.19854581869126806,0,0,-0.6437751474749684,1,1,-0.013746800723875921,1,Mr,0
279,3,0,-1.7379219363465945,4,1,-0.08063710066170397,0,6,-0.960829019016159,0,Master,0
280,3,1,0.38460574656911795,1,1,-0.2522371063429992,1,3,0.5124099872162814,0,Mrs,1
281,3,0,2.658742549693095,0,0,-0.49392725518989383,0,1,-1.171291734192222,1,Mr,0
282,3,0,-0.14602617415981017,0,0,-0.49191252610910613,1,1,0.5124099872162814,1,Mr,0
283,3,0,-1.0556808954094012,0,0,-0.4600906343513286,1,1,-0.22420951589993884,1,Mr,0
284,3,0,-0.8282672150970034,0,0,-0.48812669161756833,1,1,-0.11897815831190738,1,Mr,1
285,1,0,0.19854581869126806,0,0,-0.14105963787342762,1,1,-0.11897815831190738,1,Mr,0
286,3,0,0.23299662636085275,0,0,-0.4762838743240705,2,1,-0.8555976614281275,1,Mr,0
287,3,0,0.00558294604845499,0,0,-0.4600906343513286,1,1,-0.4346722310760017,1,Mr,1
288,3,0,-0.6008535347846057,0,0,-0.4911081812937436,1,1,-0.7503663038400961,1,Mr,0
289,2,0,0.915237667298046,0,0,-0.39241739267419806,1,1,-0.7503663038400961,1,Mr,1
290,3,1,-0.6008535347846057,0,0,-0.49392725518989383,0,1,-0.7503663038400961,1,Miss,1
291,1,1,-0.29763529436807534,0,0,0.8808063114512428,1,1,0.09148455686415553,1,Miss,1
292,1,1,-0.8282672150970034,1,0,1.1172604849135184,2,2,1.2490294903325014,0,Mrs,1
293,2,0,0.4604103066732505,0,0,-0.394834294162667,2,1,-0.5399035886640332,1,Mr,0
294,3,1,-0.4492444145763405,0,0,-0.47265852209136705,1,1,-0.8555976614281275,1,Miss,0
295,3,0,-0.4492444145763405,0,0,-0.4911081812937436,1,1,-1.171291734192222,1,Mr,0
296,1,0,0.19854581869126806,0,0,-0.10778760522256871,2,1,-1.0660603766041905,1,Mr,0
297,3,0,-0.4871466946284068,0,0,-0.5039970335514509,2,1,-0.960829019016159,1,Mr,0
298,1,1,-2.1169447368672576,1,2,2.2864762171447826,1,4,0.09148455686415553,0,Miss,0
299,1,0,0.19854581869126806,0,0,-0.05405118428854556,1,1,-0.6451349462520647,1,Mr,1
300,1,1,1.5216741481311067,0,1,4.142091972101227,2,2,2.0908803510367533,0,Mrs,1
301,3,1,-0.613396709893425,0,0,-0.49392725518989383,0,1,1.354260847920533,1,Miss,1
302,3,0,0.19854581869126806,2,0,-0.19423147061974444,0,3,-0.960829019016159,0,Mr,1
303,3,0,-0.8282672150970034,0,0,-0.6437751474749684,1,1,0.4071786296282499,1,Mr,0
304,2,1,-0.613396709893425,0,0,-0.40498528041423654,0,1,-0.8555976614281275,1,Miss,1
305,3,0,0.19854581869126806,0,0,-0.48812669161756833,1,1,0.6176413448043128,1,Mr,0
306,1,0,-2.1988136617797207,1,2,2.2864762171447826,1,4,0.30194727204021843,0,Master,1
307,1,1,-0.613396709893425,0,0,1.5001769550558215,2,1,-0.4346722310760017,1,Miss,1
308,1,1,-0.9798763353052686,1,0,1.4618294292791778,2,2,5.773977866617853,0,Mrs,1
309,2,0,0.00558294604845499,1,0,-0.17973006168893077,2,2,-0.8555976614281275,0,Mr,0
310,1,1,0.00558294604845499,0,0,0.4569629982638023,2,1,0.30194727204021843,1,Miss,1
311,1,1,-0.4492444145763405,0,0,0.964108204913409,2,1,0.30194727204021843,1,Miss,1
312,1,1,-0.904071775201136,2,2,4.42930107682135,2,5,-0.11897815831190738,0,Miss,1
313,2,1,-0.29763529436807534,1,1,-0.14105963787342762,1,3,1.0385667751564387,0,Mrs,0
314,3,0,-0.14602617415981017,0,0,-0.4911081812937436,1,1,-0.5399035886640332,1,Mr,0
315,2,0,0.9910422274021786,1,1,-0.13622583489648973,1,3,-0.960829019016159,0,Mr,0
316,3,1,-0.29763529436807534,0,0,-0.49191252610910613,1,1,0.4071786296282499,1,Miss,1
317,2,1,-0.4492444145763405,1,0,-0.14105963787342762,1,2,0.8281040599803757,0,Mrs,1
318,2,0,1.8248923885476371,0,0,-0.3730821807664465,1,1,-0.7503663038400961,1,Mr,0
319,1,1,0.08138750615258758,0,2,2.543957433556738,1,3,-0.3294408734879703,0,Miss,1
320,1,1,0.7636285470897809,1,1,1.956810854117618,2,3,3.037962569329036,0,Mrs,1
321,3,0,-0.6008535347846057,0,0,-0.5035948611437696,1,1,-0.960829019016159,1,Mr,0
322,3,0,-0.22183073426394276,0,0,-0.4911081812937436,1,1,-1.171291734192222,1,Mr,0
323,2,1,0.00558294604845499,0,0,-0.40498528041423654,0,1,-0.22420951589993884,1,Miss,1
324,2,1,-0.6008535347846057,1,1,-0.08305400215017292,1,3,2.5118057813888788,0,Mrs,1
325,3,0,0.19854581869126806,8,2,0.7009888407091532,1,11,-0.3294408734879703,0,Mr,0
326,1,1,0.4604103066732505,0,0,1.9787234497726727,2,1,-0.3294408734879703,1,Miss,1
327,3,0,2.355524309276565,0,0,-0.5231717632003681,1,1,-0.22420951589993884,1,Mr,0
328,2,1,0.4604103066732505,0,0,-0.39241739267419806,1,1,-0.4346722310760017,1,Mrs,1
329,3,1,0.08138750615258758,1,1,-0.24691992306836752,1,3,1.9856489934487218,0,Mrs,1
330,1,1,-1.0556808954094012,0,1,0.4772649707669414,2,2,0.09148455686415553,0,Miss,1
331,3,1,-0.613396709893425,2,0,-0.19423147061974444,0,3,-0.960829019016159,0,Miss,1
332,1,0,1.1805536276625102,0,0,-0.0927216081040487,1,1,-0.8555976614281275,1,Mr,0
333,1,0,0.6120194268815157,0,1,2.323454809918357,1,2,-0.22420951589993884,0,Mr,0
334,3,0,-1.0556808954094012,2,0,-0.2957413331354402,1,3,0.4071786296282499,0,Mr,0
335,1,1,0.5388592118972947,1,0,1.9403759239960292,1,2,2.4065744238008477,0,Mrs,1
336,3,0,0.19854581869126806,0,0,-0.4911081812937436,1,1,-0.960829019016159,1,Mr,0
337,1,0,-0.0702216140556776,1,0,0.643949965581286,1,2,-0.22420951589993884,0,Mr,0
338,1,1,0.8394331071939134,0,0,1.956810854117618,2,1,0.4071786296282499,1,Miss,1
339,3,0,1.1426513476104438,0,0,-0.48812669161756833,1,1,-0.6451349462520647,1,Mr,1
340,1,0,1.1426513476104438,0,0,0.0426248752502123,1,1,0.09148455686415553,1,Mr,0
341,2,0,-2.1169447368672576,1,1,-0.14105963787342762,1,3,0.30194727204021843,0,Master,1
342,1,1,-0.4492444145763405,3,2,4.441385584263695,1,6,0.30194727204021843,0,Miss,1
343,2,0,-0.14602617415981017,0,0,-0.39241739267419806,1,1,-0.11897815831190738,1,Mr,0
344,2,0,-0.37343985447220795,0,0,-0.39241739267419806,1,1,1.5647235630965959,1,Mr,0
345,2,0,0.4604103066732505,0,0,-0.39241739267419806,1,1,-0.4346722310760017,1,Mr,0
346,2,1,-0.4492444145763405,0,0,-0.39241739267419806,1,1,0.19671591445218697,1,Miss,1
347,2,1,0.7636285470897809,0,0,-0.39241739267419806,1,1,-0.22420951589993884,1,Miss,1
348,3,1,0.5388592118972947,1,0,-0.33247823576016816,1,2,1.4594922055085644,0,Mrs,1
349,3,0,-2.041140176763125,1,1,-0.33634527814171855,1,3,1.1437981327444702,0,Master,1
350,3,0,0.915237667298046,0,0,-0.4762838743240705,1,1,-1.171291734192222,1,Mr,0
351,3,0,-0.5250489746804731,0,0,-0.46540781762596023,1,1,-0.5399035886640332,1,Mr,0
352,1,0,0.19854581869126806,0,0,0.032957269296336515,1,1,1.1437981327444702,1,Mr,0
353,3,0,-1.1314854555135339,1,1,-0.5039970335514509,2,3,-0.960829019016159,0,Mr,0
354,3,0,-0.37343985447220795,1,0,-0.2996083755169905,1,2,-0.22420951589993884,0,Mr,0
355,3,0,0.19854581869126806,0,0,-0.5040782414414634,2,1,-1.0660603766041905,1,Mr,0
356,3,0,-0.14602617415981017,0,0,-0.4600906343513286,1,1,-0.013746800723875921,1,Mr,0
357,1,1,-0.6008535347846057,0,1,0.41966150745136793,1,2,-0.013746800723875921,0,Miss,1
358,2,1,0.6120194268815157,0,0,-0.39241739267419806,1,1,-0.22420951589993884,1,Miss,0
359,3,1,-0.613396709893425,0,0,-0.4914291458114123,0,1,-0.7503663038400961,1,Miss,1
360,3,1,-0.613396709893425,0,0,-0.4914291458114123,0,1,0.6176413448043128,1,Miss,1
361,3,0,0.7636285470897809,1,4,-0.10432273524869967,1,6,-0.960829019016159,0,Mr,0
362,2,0,-0.0702216140556776,1,0,-0.10778760522256871,2,2,-0.22420951589993884,0,Mr,0
363,3,1,1.1426513476104438,0,1,-0.3643001275179457,2,2,0.4071786296282499,0,Mrs,0
364,3,0,0.38460574656911795,0,0,-0.50746190352532,1,1,-1.2765230917802535,1,Mr,0
365,3,0,0.19854581869126806,1,0,-0.3440793629048191,0,2,-0.8555976614281275,0,Mr,0
366,3,0,0.00558294604845499,0,0,-0.5035948611437696,1,1,0.30194727204021843,1,Mr,0
367,1,1,2.2797197491724326,1,0,0.8111995485833373,2,2,2.1961117086247848,0,Mrs,1
368,3,1,0.5388592118972947,0,0,-0.5039970335514509,2,1,0.30194727204021843,1,Mrs,1
369,3,1,-0.613396709893425,0,0,-0.49392725518989383,0,1,-0.8555976614281275,1,Miss,1
370,1,1,-0.4492444145763405,0,0,0.6961550377322153,2,1,0.19671591445218697,1,Miss,1
371,1,0,-0.37343985447220795,1,0,0.42820187055102177,2,2,-0.013746800723875921,0,Mr,1
372,3,0,-0.904071775201136,1,0,-0.5181774779645959,1,2,-0.22420951589993884,0,Mr,0
373,3,0,-0.8282672150970034,0,0,-0.48812669161756833,1,1,-0.11897815831190738,1,Mr,0
374,1,0,-0.6008535347846057,0,0,1.9787234497726727,2,1,-0.8555976614281275,1,Mr,0
375,3,1,-2.041140176763125,3,1,-0.23628555651910413,1,5,-0.11897815831190738,0,Miss,0
376,1,1,0.5388592118972947,1,0,0.9450146831545043,2,2,1.0385667751564387,0,Mrs,1
377,3,1,-0.6008535347846057,0,0,-0.5035948611437696,1,1,0.4071786296282499,1,Miss,1
378,1,0,-0.22183073426394276,0,2,3.445622171014489,2,3,-0.22420951589993884,0,Mr,0
379,3,0,-0.7524626549928709,0,0,-0.5661926096951153,2,1,-0.8555976614281275,1,Mr,0
380,3,0,-0.8282672150970034,0,0,-0.49344387489220004,1,1,-0.013746800723875921,1,Mr,0
381,1,1,0.915237667298046,0,0,3.755468941836208,2,1,-0.6451349462520647,1,Miss,1
382,3,1,-2.19274929697139,0,2,-0.33940604218671555,2,3,-0.013746800723875921,0,Miss,1
383,3,0,0.15719206625672016,0,0,-0.4905435931060373,1,1,-0.960829019016159,1,Mr,0
384,1,1,0.38460574656911795,1,0,0.36165587172811325,1,2,2.5118057813888788,0,Mrs,1
385,3,0,0.19854581869126806,0,0,-0.4911081812937436,1,1,-0.5399035886640332,1,Mr,0
386,2,0,-0.904071775201136,0,0,0.777362927744772,1,1,-0.22420951589993884,1,Mr,0
387,3,0,-2.19274929697139,5,2,0.2630462909985802,1,8,0.4071786296282499,0,Master,0
388,2,1,0.4604103066732505,0,0,-0.39241739267419806,1,1,-1.171291734192222,1,Miss,1
389,3,0,0.19854581869126806,0,0,-0.4943294275975751,0,1,-0.7503663038400961,1,Mr,0
390,2,1,-0.9798763353052686,0,0,-0.4117526045819496,2,1,-0.6451349462520647,1,Miss,1
391,1,0,0.4604103066732505,1,2,1.67645028145522,1,4,-0.11897815831190738,0,Mr,1
392,3,0,-0.6766580948887383,0,0,-0.4930417024845188,1,1,-0.5399035886640332,1,Mr,1
393,3,0,-0.14602617415981017,2,0,-0.4905435931060373,1,3,0.09148455686415553,0,Mr,0
394,1,1,-0.5250489746804731,1,0,1.546420981375591,2,2,-0.5399035886640332,0,Miss,1
395,3,1,-0.4492444145763405,0,2,-0.32087710861551727,1,3,2.5118057813888788,0,Mrs,1
396,3,0,-0.6008535347846057,0,0,-0.4930417024845188,1,1,-0.8555976614281275,1,Mr,0
397,3,1,0.08138750615258758,0,0,-0.49191252610910613,1,1,-0.8555976614281275,1,Miss,0
398,2,0,1.2184559077145765,0,0,-0.14105963787342762,1,1,-0.4346722310760017,1,Mr,0
399,2,0,-0.5250489746804731,0,0,-0.440755422443577,1,1,-1.171291734192222,1,Mr,0
400,2,1,-0.14602617415981017,0,0,-0.39918471684191115,1,1,0.5124099872162814,1,Mrs,1
401,3,0,0.6878239869856483,0,0,-0.4905435931060373,1,1,-0.960829019016159,1,Mr,1
402,3,0,-0.29763529436807534,0,0,-0.48812669161756833,1,1,-1.2765230917802535,1,Mr,0
403,3,1,-0.6766580948887383,1,0,-0.45380669048130934,1,2,-0.3294408734879703,0,Miss,0
404,3,0,-0.14602617415981017,1,0,-0.3373120387371061,1,2,0.30194727204021843,0,Mr,0
405,3,1,-0.7524626549928709,0,0,-0.4762838743240705,1,1,-0.4346722310760017,1,Miss,0
406,2,0,0.30880118646498533,1,0,-0.23773569741218548,1,2,-0.960829019016159,0,Mr,0
407,3,0,1.5974787082352393,0,0,-0.49392725518989383,1,1,0.5124099872162814,1,Mr,0
408,2,0,-2.041140176763125,1,1,-0.2812399242046265,1,3,0.30194727204021843,0,Master,1
409,3,0,-0.6766580948887383,0,0,-0.49344387489220004,1,1,0.6176413448043128,1,Mr,0
410,3,1,-0.613396709893425,3,1,-0.15137110638383156,1,5,-0.960829019016159,0,Miss,0
411,3,0,0.19854581869126806,0,0,-0.4911081812937436,1,1,-0.960829019016159,1,Mr,0
412,3,0,0.19854581869126806,0,0,-0.5111684636480359,0,1,-1.2765230917802535,1,Mr,0
413,1,1,0.23299662636085275,1,0,1.096393924222673,0,2,-0.5399035886640332,0,Miss,1
414,2,0,0.19854581869126806,0,0,-0.6437751474749684,1,1,0.30194727204021843,1,Mr,0
415,3,0,1.0668467875063112,0,0,-0.4905435931060373,1,1,-0.22420951589993884,1,Mr,1
416,3,1,0.5388592118972947,0,0,-0.48812669161756833,1,1,1.2490294903325014,1,Mrs,0
417,2,1,0.30880118646498533,1,1,-0.015380760473042411,1,3,2.0908803510367533,0,Mrs,1
418,2,1,-0.904071775201136,0,2,-0.39241739267419806,1,3,0.19671591445218697,0,Miss,1
419,2,0,0.00558294604845499,0,0,-0.39241739267419806,1,1,-0.11897815831190738,1,Mr,0
420,3,1,-1.5105082560341967,0,2,-0.17682977990276808,1,3,-0.22420951589993884,0,Miss,0
421,3,0,0.19854581869126806,0,0,-0.4911081812937436,2,1,-0.5399035886640332,1,Mr,0
422,3,0,-0.6766580948887383,0,0,-0.49425015322875326,0,1,-0.8555976614281275,1,Mr,0
423,3,0,-0.0702216140556776,0,0,-0.4915103537014249,1,1,-0.960829019016159,1,Mr,0
424,3,1,-0.14602617415981017,1,1,-0.3653480960033459,1,3,2.8274998541529732,0,Mrs,0
425,3,0,-0.904071775201136,1,1,-0.25296217678953986,1,3,-0.013746800723875921,0,Mr,0
426,3,0,0.19854581869126806,0,0,-0.5035948611437696,1,1,-0.5399035886640332,1,Mr,0
427,2,1,-0.14602617415981017,1,0,-0.14105963787342762,1,2,1.6699549206846274,0,Mrs,1
428,2,1,-0.8282672150970034,0,0,-0.14105963787342762,1,1,4.195507502797382,1,Miss,1
429,3,0,0.19854581869126806,0,0,-0.49392725518989383,0,1,-1.171291734192222,1,Mr,0
430,3,0,0.15719206625672016,0,0,-0.48812669161756833,1,1,0.7228727023923442,1,Mr,1
431,1,0,-0.14602617415981017,0,0,-0.13042527132416426,1,1,1.4594922055085644,1,Mr,1
432,3,1,0.5388592118972947,1,0,-0.33247823576016816,1,2,2.3013430662128163,0,Mrs,1
433,2,1,0.915237667298046,1,0,-0.14105963787342762,1,2,2.5118057813888788,0,Mrs,1
434,3,0,-0.9798763353052686,0,0,-0.5060117626322386,1,1,-0.11897815831190738,1,Mr,0
435,1,0,1.5216741481311067,1,0,0.4370631981683443,1,2,-0.22420951589993884,0,Mr,0
436,1,1,-1.2072900156176665,1,2,1.67645028145522,1,4,-0.22420951589993884,0,Miss,1
437,3,1,-0.6766580948887383,2,2,0.020872761853991784,1,5,0.9333354175684072,0,Miss,0
438,2,1,-0.4492444145763405,2,3,-0.2812399242046265,1,6,1.0385667751564387,0,Mrs,1
439,1,0,2.5829379895889626,1,4,4.441385584263695,1,6,-1.0660603766041905,0,Mr,0
440,2,0,0.08138750615258758,0,0,-0.440755422443577,1,1,1.1437981327444702,1,Mr,0
441,2,1,1.1426513476104438,1,1,-0.13622583489648973,1,3,1.6699549206846274,0,Mrs,1
442,3,0,-0.7524626549928709,0,0,-0.4600906343513286,1,1,-1.2765230917802535,1,Mr,0
443,3,0,-0.37343985447220795,1,0,-0.49344387489220004,1,2,-0.22420951589993884,0,Mr,0
444,2,1,-0.14602617415981017,0,0,-0.39241739267419806,1,1,-0.22420951589993884,1,Miss,1
445,3,0,0.19854581869126806,0,0,-0.48691824087333385,1,1,0.6176413448043128,1,Mr,1
446,1,0,-1.9653356166589924,0,2,0.938972429433332,1,3,-0.22420951589993884,0,Master,1
447,2,1,-1.283094575721799,0,1,-0.26673851527381287,1,2,0.6176413448043128,0,Miss,1
448,1,0,0.30880118646498533,0,0,-0.13042527132416426,1,1,-0.013746800723875921,1,Mr,1
449,3,1,-1.8895310565548598,2,1,-0.27141183599191643,2,4,0.30194727204021843,0,Miss,1
450,1,0,1.673283268339372,0,0,-0.05405118428854556,1,1,0.30194727204021843,1,Mr,1
451,2,0,0.4604103066732505,1,2,-0.10722301703486238,1,4,-0.6451349462520647,0,Mr,0
452,3,0,0.19854581869126806,1,0,-0.2577147718764652,1,2,0.4071786296282499,0,Mr,0
453,1,0,0.00558294604845499,0,0,-0.10722301703486238,2,1,0.4071786296282499,1,Mr,0
454,1,0,1.445869588026974,1,0,1.0790734413957093,2,2,-0.3294408734879703,0,Mr,1
455,3,0,0.19854581869126806,0,0,-0.48812669161756833,1,1,-0.8555976614281275,1,Mr,0
456,3,0,-0.0702216140556776,0,0,-0.4911081812937436,2,1,-0.960829019016159,1,Mr,1
457,1,0,2.658742549693095,0,0,-0.13042527132416426,1,1,-0.22420951589993884,1,Mr,0
458,1,1,0.5388592118972947,1,0,0.35899728009079734,1,2,0.6176413448043128,0,Mrs,1
459,2,1,1.5216741481311067,0,0,-0.440755422443577,1,1,-0.8555976614281275,1,Miss,1
460,3,0,0.19854581869126806,0,0,-0.49392725518989383,0,1,-0.6451349462520647,1,Mr,0
461,1,0,1.3700650279228415,0,0,-0.13042527132416426,1,1,-0.8555976614281275,1,Mr,1
462,3,0,0.30880118646498533,0,0,-0.48812669161756833,1,1,-0.8555976614281275,1,Mr,0
463,1,0,1.294260467818709,0,0,0.10063051097346702,1,1,-1.0660603766041905,1,Mr,0
464,2,0,1.3700650279228415,0,0,-0.39241739267419806,1,1,0.09148455686415553,1,Mr,0
465,3,0,0.19854581869126806,0,0,-0.48812669161756833,1,1,-0.960829019016159,1,Mr,0
466,3,0,0.6120194268815157,0,0,-0.50746190352532,1,1,0.4071786296282499,1,Mr,0
467,2,0,0.19854581869126806,0,0,-0.6437751474749684,1,1,-0.6451349462520647,1,Mr,0
468,1,0,1.9765015087559021,0,0,-0.13042527132416426,1,1,-0.11897815831190738,1,Mr,0
469,3,0,0.19854581869126806,0,0,-0.49441063548758757,0,1,-0.960829019016159,1,Mr,0
470,3,1,-2.211700436997423,2,1,-0.27141183599191643,2,4,0.19671591445218697,0,Miss,1
471,3,0,0.19854581869126806,0,0,-0.5035948611437696,1,1,-1.0660603766041905,1,Mr,0
472,3,0,0.6120194268815157,0,0,-0.4762838743240705,1,1,-1.2765230917802535,1,Mr,0
473,2,1,0.23299662636085275,1,2,-0.10722301703486238,1,4,1.2490294903325014,0,Mrs,1
474,2,1,-0.5250489746804731,0,0,-0.37710970540683114,2,1,1.7751862782726588,1,Mrs,1
475,3,1,-0.6008535347846057,0,0,-0.45356500033246244,1,1,-0.013746800723875921,1,Miss,0
476,1,0,0.19854581869126806,0,0,0.36165587172811325,1,1,-0.013746800723875921,1,Mr,0
477,2,0,0.30880118646498533,1,0,-0.23773569741218548,1,2,-0.4346722310760017,0,Mr,0
478,3,0,-0.0702216140556776,1,0,-0.5075431114153325,1,2,-0.22420951589993884,0,Mr,0
479,3,0,-0.6008535347846057,0,0,-0.49835888575915044,1,1,-0.22420951589993884,1,Mr,0
480,3,1,-2.1169447368672576,0,1,-0.406193731158471,1,2,-0.3294408734879703,0,Miss,1
481,3,0,-1.5863128161383293,5,2,0.2630462909985802,1,8,0.30194727204021843,0,Master,0
482,2,0,0.19854581869126806,0,0,-0.6437751474749684,1,1,0.5124099872162814,1,Mr,0
483,3,0,1.5216741481311067,0,0,-0.48812669161756833,1,1,-0.3294408734879703,1,Mr,0
484,3,1,2.50713342948483,0,0,-0.4583988033094003,1,1,-0.5399035886640332,1,Mrs,1
485,1,0,-0.37343985447220795,1,0,1.1172604849135184,2,2,-0.4346722310760017,0,Mr,1
486,3,1,-0.613396709893425,3,1,-0.15137110638383156,1,5,-0.5399035886640332,0,Miss,0
487,1,1,0.38460574656911795,1,0,1.096393924222673,1,2,2.0908803510367533,0,Mrs,1
488,1,0,2.1281106289641674,0,0,-0.06951935381474683,2,1,-0.4346722310760017,1,Mr,0
489,3,0,0.00558294604845499,0,0,-0.48812669161756833,1,1,0.19671591445218697,1,Mr,0
490,3,0,-1.5863128161383293,1,1,-0.33634527814171855,1,3,1.0385667751564387,0,Master,1
491,3,0,0.19854581869126806,1,0,-0.2577147718764652,1,2,0.9333354175684072,0,Mr,0
492,3,0,-0.6766580948887383,0,0,-0.5035948611437696,1,1,-0.8555976614281275,1,Mr,0
493,1,0,1.9006969486517697,0,0,-0.05405118428854556,1,1,-0.11897815831190738,1,Mr,0
494,1,0,3.113569910317891,0,0,0.31339904984874684,2,1,-0.4346722310760017,1,Mr,0
495,3,0,-0.6766580948887383,0,0,-0.48812669161756833,1,1,-0.11897815831190738,1,Mr,0
496,3,0,0.19854581869126806,0,0,-0.3642208531491239,2,1,-0.6451349462520647,1,Mr,0
497,1,1,1.8248923885476371,1,0,0.8695280823454514,2,2,0.30194727204021843,0,Miss,1
498,3,0,0.19854581869126806,0,0,-0.3518134476679197,1,1,0.4071786296282499,1,Mr,0
499,1,1,-0.37343985447220795,1,2,2.2864762171447826,1,4,2.0908803510367533,0,Mrs,0
500,3,0,-0.4492444145763405,0,0,-0.4930417024845188,1,1,-0.960829019016159,1,Mr,0
501,3,0,-0.9798763353052686,0,0,-0.4762838743240705,1,1,-1.171291734192222,1,Mr,0
502,3,1,-0.6766580948887383,0,0,-0.49392725518989383,0,1,-0.8555976614281275,1,Miss,0
503,3,1,-0.613396709893425,0,0,-0.4962629487883502,0,1,0.30194727204021843,1,Miss,0
504,3,1,0.5362148667773831,0,0,-0.4583988033094003,1,1,0.30194727204021843,1,Miss,0
505,1,1,-1.0556808954094012,0,0,1.0287206825455424,1,1,-0.6451349462520647,1,Miss,1
506,1,0,-0.904071775201136,1,0,1.4618294292791778,2,2,1.5647235630965959,0,Mr,0
507,2,1,0.23299662636085275,0,2,-0.14105963787342762,1,3,1.8804176358606903,0,Mrs,1
508,1,0,0.19854581869126806,0,0,-0.13042527132416426,1,1,1.8804176358606903,1,Mr,1
509,3,0,-0.14602617415981017,0,0,-0.20824949925286437,1,1,-0.3294408734879703,1,Mr,0
510,3,0,-0.29763529436807534,0,0,0.4485831174229828,1,1,-1.3817544493682847,1,Mr,1
511,3,0,-0.0702216140556776,0,0,-0.49392725518989383,0,1,-0.3294408734879703,1,Mr,1
512,3,0,0.19854581869126806,0,0,-0.48812669161756833,1,1,-1.0660603766041905,1,Mr,0
513,1,0,0.4604103066732505,0,0,-0.13550076444994902,1,1,-0.22420951589993884,1,Mr,1
514,1,1,1.8248923885476371,1,0,0.5047364398454749,2,2,1.9856489934487218,0,Mrs,1
515,3,0,-0.4492444145763405,0,0,-0.4988422660568443,1,1,-1.0660603766041905,1,Mr,0
516,1,0,1.294260467818709,0,0,0.014024229796266203,1,1,0.09148455686415553,1,Mr,0
517,2,1,0.30880118646498533,0,0,-0.440755422443577,1,1,0.09148455686415553,1,Mrs,1
518,3,0,0.19854581869126806,0,0,-0.17682977990276808,0,1,-1.0660603766041905,1,Mr,0
519,2,1,0.4604103066732505,1,0,-0.14105963787342762,1,2,2.6170371389769103,0,Mrs,1
520,3,0,0.15719206625672016,0,0,-0.4911081812937436,1,1,-0.8555976614281275,1,Mr,0
521,1,1,0.00558294604845499,0,0,1.1640671658998034,1,1,-0.6451349462520647,1,Miss,1
522,3,0,-0.6008535347846057,0,0,-0.4911081812937436,1,1,-1.2765230917802535,1,Mr,0
523,3,0,0.19854581869126806,0,0,-0.5040782414414634,2,1,-0.960829019016159,1,Mr,0
524,1,1,1.0668467875063112,0,1,0.4772649707669414,2,2,2.0908803510367533,0,Mrs,1
525,3,0,0.19854581869126806,0,0,-0.5039970335514509,2,1,-1.0660603766041905,1,Mr,0
526,3,0,0.8015308271418472,0,0,-0.49392725518989383,0,1,-0.960829019016159,1,Mr,0
527,2,1,1.5216741481311067,0,0,-0.440755422443577,1,1,-0.7503663038400961,1,Miss,1
528,1,0,0.19854581869126806,0,0,3.644372681256649,1,1,-0.960829019016159,1,Mr,0
529,3,0,0.6878239869856483,0,0,-0.4905435931060373,1,1,-0.22420951589993884,1,Mr,0
530,2,0,-0.5250489746804731,2,1,-0.4214202105358254,1,4,-0.013746800723875921,0,Mr,0
531,2,1,-2.1169447368672576,1,1,-0.14105963787342762,1,3,-0.3294408734879703,0,Miss,1
532,3,0,0.19854581869126806,0,0,-0.5039970335514509,2,1,-1.0660603766041905,1,Mr,0
533,3,0,-0.9798763353052686,1,1,-0.5039970335514509,2,3,-0.7503663038400961,0,Mr,0
534,3,1,0.5388592118972947,0,2,-0.21147267907788653,2,3,1.1437981327444702,0,Mrs,1
535,3,1,0.00558294604845499,0,0,-0.4762838743240705,1,1,-0.8555976614281275,1,Miss,0
536,2,1,-1.7379219363465945,0,2,-0.13622583489648973,1,3,-0.5399035886640332,0,Miss,1
537,1,0,1.1426513476104438,0,0,-0.13042527132416426,1,1,0.6176413448043128,1,Mr,0
538,1,1,0.00558294604845499,0,0,1.4139747798074924,2,1,-0.8555976614281275,1,Miss,1
539,3,0,0.19854581869126806,0,0,-0.3634145748125707,1,1,-0.3294408734879703,1,Mr,0
540,1,1,-0.6008535347846057,0,2,0.3133178419587343,2,3,0.7228727023923442,0,Miss,1
541,1,1,0.4604103066732505,0,2,0.729024897975393,1,3,-0.4346722310760017,0,Miss,1
542,3,1,-1.5863128161383293,4,2,-0.03906639506003812,1,7,0.9333354175684072,0,Miss,0
543,3,1,-1.434703695930064,4,2,-0.03906639506003812,1,7,0.6176413448043128,0,Miss,0
544,2,0,0.15719206625672016,1,0,-0.14105963787342762,1,2,-1.0660603766041905,0,Mr,1
545,1,0,1.5216741481311067,1,0,1.4139747798074924,2,2,-0.11897815831190738,0,Mr,0
546,1,0,2.5829379895889626,0,0,-0.14105963787342762,1,1,0.09148455686415553,1,Mr,0
547,2,1,-0.8282672150970034,1,0,-0.14105963787342762,1,2,0.6176413448043128,0,Mrs,1
548,2,0,0.19854581869126806,0,0,-0.3757407724037623,2,1,-0.11897815831190738,1,Mr,1
549,3,0,0.23299662636085275,1,1,-0.24691992306836752,1,3,-0.22420951589993884,0,Mr,0
